person_slug,person_name,rank,title,year,review_url,nyt_id,imdb_id
lee-chang-dong,Lee Chang-dong,5,Russian Ark,2002,https://www.nytimes.com/2002/09/28/movies/new-york-film-festival-reviews-all-russian-history-one-glittery-unbroken-take.html,bfph8ef24v,tt0318034
lee-chang-dong,Lee Chang-dong,6,The Death of Mr. Lazarescu,2006,https://www.nytimes.com/2006/04/26/movies/the-death-of-mr-lazarescu-tells-a-modern-hospital-tale.html,omequnumba,tt0456149
lee-chang-dong,Lee Chang-dong,7,The Master,2012,https://www.nytimes.com/2012/09/14/movies/review-the-master-from-paul-thomas-anderson.html,q8g1271dbz,tt1560747
lee-chang-dong,Lee Chang-dong,8,The Son,2003,https://www.nytimes.com/2002/09/28/movies/film-festival-review-a-father-and-the-boy-who-killed-his-son.html,b9g6h30i4e,tt0291172
lee-chang-dong,Lee Chang-dong,9,The Turin Horse,2012,https://www.nytimes.com/2012/02/10/movies/the-turin-horse-from-bela-tarr.html,fc23e26ff7,tt1316540
lee-chang-dong,Lee Chang-dong,10,Yi Yi,2000,https://www.nytimes.com/2000/10/04/movies/film-festival-review-of-taiwan-s-bourgeoisie-and-its-affecting-charms.html,i448d8hlcc,tt0244316
malcolm-d-lee,Malcolm D. Lee,1,12 Years a Slave,2013,https://www.nytimes.com/2013/10/18/movies/12-years-a-slave-holds-nothing-back-in-show-of-suffering.html,eodwb5911w,tt2024544
malcolm-d-lee,Malcolm D. Lee,2,Bowling for Columbine,2002,https://www.nytimes.com/2002/10/11/movies/film-review-seeking-a-smoking-gun-in-us-violence.html,dny673dxdr,tt0310793
malcolm-d-lee,Malcolm D. Lee,3,Children of Men,2006,https://www.nytimes.com/2006/12/25/movies/25chil.html,wserm1vbyd,tt0206634
malcolm-d-lee,Malcolm D. Lee,4,City of God,2003,https://www.nytimes.com/2003/01/17/movies/film-review-boys-soldiering-in-an-army-of-crime.html,gz7w8418tp,tt0317248
malcolm-d-lee,Malcolm D. Lee,5,"Crouching Tiger, Hidden Dragon",2000,https://www.nytimes.com/2000/10/09/movies/film-festival-review-action-fans-be-prepared-for-heart-and-feminism.html,061nzpgfe9,tt0190332
malcolm-d-lee,Malcolm D. Lee,6,Get Out,2017,https://www.nytimes.com/2017/02/23/movies/get-out-review-jordan-peele.html,g6672bzd9f,tt5052448
malcolm-d-lee,Malcolm D. Lee,7,Her,2013,https://www.nytimes.com/2013/12/18/movies/her-directed-by-spike-jonze.html,m33vh7ps8w,tt1798709
